term_str,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
ann,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ann,NN,NN,0
anniversary,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,anniversari,NN,NN,0
annon,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,annon,NN,NN,0
announce,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,announc,NN,NN,0
announced,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,announc,VBD,VB,0
announcement,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,announc,NN,NN,0
annoyance,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,annoy,NN,NN,0
annoyed,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,annoy,NNS,NN,0
annëminas,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,annëmina,NNS,NN,0
annën,7,1.4755231783612418e-05,16.048413890810792,15.816785241547501,annën,NN,NN,0
annúminas,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,annúmina,NNS,NN,0
annûn,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,annûn,NN,NN,0
anon,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,anon,NN,NN,0
anor,9,1.8971012293215967e-05,15.685843811426082,20.215402857994317,anor,NN,NN,0
another,262,0.0005522672467580648,10.822345811330946,2.838342886701409,anoth,DT,DT,0
answer,145,0.0003056440869462572,11.675859722853462,8.223117746439186,answer,NN,NN,0
answerable,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,answer,JJ,JJ,0
answered,284,0.0005986408323637038,10.706021693363713,4.22164240047701,answer,VBN,VB,0
answering,22,4.6373585605639025e-05,14.396337194231098,32.4191071419225,answer,VBG,VB,0
answers,10,2.107890254801774e-05,15.533840717981032,26.322682154995128,answer,NNS,NN,0
ant,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ant,NN,NN,0
anthills,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,anthil,NN,NN,0
ants,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,ant,NNS,NN,0
anvil,6,1.2647341528810643e-05,16.27080631214724,15.816785241547501,anvil,NN,NN,0
anvils,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,anvil,NNS,NN,0
anxiety,10,2.107890254801774e-05,15.533840717981032,23.633570483095003,anxieti,NN,NN,0
anxious,25,5.269725637004435e-05,14.21191262309367,31.267140966190002,anxiou,JJ,JJ,0
anxiously,19,4.004991484123371e-05,14.607841299424809,29.29883569919518,anxious,NN,NN,0
any,682,0.0014375811537748098,9.442140883844223,0.0,ani,DT,DT,1
anybody,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,anybodi,NN,NN,0
anyhow,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,anyhow,NN,NN,0
anyone,31,6.5344597898855e-05,13.90157250248152,32.86161143197726,anyon,NN,NN,0
anything,129,0.00027191784286942887,11.84454155744514,11.992620358654827,anyth,NN,NN,0
anyway,73,0.0001538759886005295,12.665944253988378,28.871965270466802,anyway,RB,RB,0
anywhere,19,4.004991484123371e-05,14.607841299424809,30.70958572167535,anywher,RB,RB,0
anárion,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,anárion,NN,NN,0
anârion,6,1.2647341528810643e-05,16.27080631214724,13.107701428997157,anârion,NN,NN,0
anãrien,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,anãrien,NN,NN,0
anórien,9,1.8971012293215967e-05,15.685843811426082,18.161341077497564,anórien,NN,NN,0
apace,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,apac,NN,NN,0
apart,23,4.84814758604408e-05,14.332206856811382,32.4191071419225,apart,RB,RB,0
ape,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ape,NN,NN,0
apes,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,ape,NNS,NN,0
apiece,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,apiec,NN,NN,0
apologetically,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,apologet,RB,RB,0
apparent,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,appar,NN,NN,0
apparently,6,1.2647341528810643e-05,16.27080631214724,15.816785241547501,appar,RB,RB,0
appealingly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,appealingli,RB,RB,0
appear,18,3.7942024586431934e-05,14.685843811426082,31.267140966190002,appear,VB,VB,0
appearance,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,appear,NN,NN,0
appearances,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,appear,NN,NN,0
appeared,64,0.00013490497630731354,12.855768812868396,26.082969569460445,appear,VBD,VB,0
appearing,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,appear,VBG,VB,0
appears,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,appear,VBZ,VB,0
appease,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,appeas,NN,NN,0
appetite,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,appetit,NN,NN,0
applauding,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,applaud,NN,NN,0
applause,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,applaus,NN,NN,0
apple,11,2.3186792802819512e-05,15.396337194231098,23.633570483095003,appl,NN,NN,0
appledore,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,appledor,RB,RB,0
apples,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,appl,NN,NN,0
apply,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,appli,VB,VB,0
appoint,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,appoint,NN,NN,0
appointed,9,1.8971012293215967e-05,15.685843811426082,20.215402857994317,appoint,VBN,VB,0
approach,12,2.5294683057621287e-05,15.27080631214724,27.442411609245358,approach,NN,NN,0
approached,18,3.7942024586431934e-05,14.685843811426082,30.055779436609797,approach,VBN,VB,0
approaches,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,approach,NN,NN,0
approaching,19,4.004991484123371e-05,14.607841299424809,31.267140966190002,approach,VBG,VB,0
approval,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,approv,NN,NN,0
approved,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,approv,VBN,VB,0
approving,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,approv,VBG,VB,0
april,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,april,NN,NN,0
apron,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,apron,NN,NN,0
apt,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,apt,NN,NN,0
ar,6,1.2647341528810643e-05,16.27080631214724,13.107701428997157,ar,NN,NN,0
aragorn,721,0.001519788873712079,9.361913363627572,26.83821428384501,aragorn,NNP,NN,0
aranion,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,aranion,NN,NN,0
arathorn,22,4.6373585605639025e-05,14.396337194231098,31.267140966190002,arathorn,NNP,NN,0
araw,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,araw,NNP,NN,0
arc,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,arc,NN,NN,0
arch,46,9.69629517208816e-05,13.332206856811382,32.4191071419225,arch,NN,NN,0
arched,14,2.9510463567224836e-05,15.04841389081079,23.633570483095003,arch,VBN,VB,0
archers,11,2.3186792802819512e-05,15.396337194231098,23.633570483095003,archer,NNS,NN,0
archery,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,archeri,NN,NN,0
arches,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,arch,NNS,NN,0
archet,7,1.4755231783612418e-05,16.048413890810792,15.816785241547501,archet,NN,NN,0
archway,13,2.740257331242306e-05,15.155329094727303,25.058441780501063,archway,RB,RB,0
are,1631,0.0034379690055816934,8.18422774615651,0.0,are,VBP,VB,1
aren,14,2.9510463567224836e-05,15.04841389081079,29.29883569919518,aren,NNS,NN,1
argent,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,argent,NN,NN,0
argonath,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,argonath,NN,NN,0
argue,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,argu,NN,NN,0
argued,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,argu,VBD,VB,0
arguing,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,argu,VBG,VB,0
argument,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,argument,NN,NN,0
arguments,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,argument,NNS,NN,0
arid,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,arid,NN,NN,0
aright,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,aright,NN,NN,0
arise,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,aris,NN,NN,0
arisen,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,arisen,NN,NN,0
arises,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,aris,NNS,NN,0
arising,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,aris,VBG,VB,0
arm,84,0.00017706278140334903,12.463451390089634,27.55548895604324,arm,NN,NN,0
armed,22,4.6373585605639025e-05,14.396337194231098,31.734468975321107,arm,VBN,VB,0
armies,18,3.7942024586431934e-05,14.685843811426082,29.29883569919518,armi,NNS,NN,0
armour,9,1.8971012293215967e-05,15.685843811426082,25.058441780501063,armour,NN,NN,0
armoured,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,armour,VBN,VB,0
armourer,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,armour,NN,NN,0
armouries,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,armouri,NNS,NN,0
armoury,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,armouri,NN,NN,0
armpit,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,armpit,NN,NN,0
armpits,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,armpit,NNS,NN,0
arms,143,0.0003014283064366537,11.695897476090005,16.634836847311686,arm,NNS,NN,0
army,23,4.84814758604408e-05,14.332206856811382,26.322682154995128,armi,NN,NN,0
arnach,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,arnach,NN,NN,0
arnen,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,arnen,NN,NN,0
arnor,7,1.4755231783612418e-05,16.048413890810792,15.816785241547501,arnor,NN,NN,0
arod,10,2.107890254801774e-05,15.533840717981032,20.215402857994317,arod,NN,NN,0
aromatic,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,aromat,JJ,JJ,0
arose,22,4.6373585605639025e-05,14.396337194231098,32.11688356100213,aros,NN,NN,0
around,14,2.9510463567224836e-05,15.04841389081079,26.322682154995128,around,IN,IN,0
arouse,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,arous,NN,NN,0
aroused,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,arous,NN,NN,0
arrange,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,arrang,NN,NN,0
arranged,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,arrang,VBN,VB,0
arrangement,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,arrang,NN,NN,0
arrangements,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,arrang,NN,NN,0
array,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,array,NN,NN,0
arrayed,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,array,NNS,NN,0
arrest,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,arrest,NN,NN,0
arrested,4,8.431561019207096e-06,16.855768812868394,5.954196310386875,arrest,VBN,VB,0
arrival,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,arriv,NN,NN,0
arrive,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,arriv,JJ,JJ,0
arrived,13,2.740257331242306e-05,15.155329094727303,25.058441780501063,arriv,VBN,VB,0
arriving,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,arriv,VBG,VB,0
arrow,40,8.431561019207097e-05,13.533840717981032,32.645364309990256,arrow,NN,NN,0
arrows,50,0.0001053945127400887,13.21191262309367,32.79945663977042,arrow,NNS,NN,0
art,13,2.740257331242306e-05,15.155329094727303,26.322682154995128,art,NN,NN,0
article,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,articl,NN,NN,0
articles,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,articl,NNS,NN,0
arts,11,2.3186792802819512e-05,15.396337194231098,18.161341077497564,art,NNS,NN,0
arvedui,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,arvedui,NN,NN,0
arvernien,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,arvernien,NN,NN,0
arwen,16,3.3726244076828385e-05,14.855768812868396,20.215402857994317,arwen,NN,NN,0
as,3378,0.007120453280720393,7.133815200067009,0.0,as,IN,IN,1
ascend,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,ascend,NN,NN,0
ascending,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ascend,VBG,VB,0
ascent,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,ascent,NN,NN,0
asfaloth,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,asfaloth,NN,NN,0
ash,21,4.426569535083726e-05,14.463451390089634,30.055779436609797,ash,NN,NN,0
ashamed,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,asham,NN,NN,0
ashen,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,ashen,NN,NN,0
ashes,16,3.3726244076828385e-05,14.855768812868396,28.430805715988633,ash,NNS,NN,0
ashore,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,ashor,NN,NN,0
aside,100,0.0002107890254801774,12.21191262309367,18.781550559334175,asid,RB,RB,0
ask,100,0.0002107890254801774,12.21191262309367,25.29072861998052,ask,NN,NN,0
asked,215,0.0004531964047823814,11.107575963278935,8.223117746439186,ask,VBN,VB,0
asking,21,4.426569535083726e-05,14.463451390089634,29.29883569919518,ask,VBG,VB,0
asks,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,ask,NNS,NN,0
asleep,67,0.00014122864707171885,12.789679622410622,31.0,asleep,NN,NN,0
asphodel,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,asphodel,NN,NN,0
ass,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,ass,NN,NN,0
assail,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,assail,NN,NN,0
assailed,12,2.5294683057621287e-05,15.27080631214724,26.322682154995128,assail,VBN,VB,0
assailing,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,assail,VBG,VB,0
assault,33,6.956037840845854e-05,13.811374693509942,30.70958572167535,assault,NN,NN,0
assaulting,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assault,VBG,VB,0
assemble,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,assembl,JJ,JJ,0
assembled,10,2.107890254801774e-05,15.533840717981032,25.058441780501063,assembl,VBN,VB,0
assembling,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,assembl,VBG,VB,0
assembly,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,assembl,RB,RB,0
assented,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assent,VBN,VB,0
assigned,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assign,NN,NN,0
assistant,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assist,NN,NN,0
assisting,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assist,VBG,VB,0
assortment,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assort,NN,NN,0
assuaged,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assuag,NN,NN,0
assure,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assur,NN,NN,0
assured,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,assur,VBN,VB,0
assuredly,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,assuredli,RB,RB,0
astir,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,astir,NN,NN,0
astonished,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,astonish,VBN,VB,0
astonishing,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,astonish,VBG,VB,0
astonishment,16,3.3726244076828385e-05,14.855768812868396,28.430805715988633,astonish,NN,NN,0
astounding,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,astound,NN,NN,0
astray,11,2.3186792802819512e-05,15.396337194231098,22.0278897183049,astray,NN,NN,0
asunder,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,asund,NN,NN,0
asëa,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,asëa,NN,NN,0
at,2984,0.006289944520328493,7.312736992613157,0.0,at,IN,IN,1
ate,32,6.745248815365677e-05,13.855768812868396,32.90459014958683,ate,NN,NN,0
athelas,9,1.8971012293215967e-05,15.685843811426082,13.107701428997157,athela,NN,NN,0
atone,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,aton,NN,NN,0
atop,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,atop,NN,NN,0
attack,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,attack,NN,NN,0
attacked,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,attack,VBN,VB,0
attacker,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,attack,NN,NN,0
attacking,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,attack,VBG,VB,0
attempt,18,3.7942024586431934e-05,14.685843811426082,31.267140966190002,attempt,NN,NN,0
attempted,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,attempt,VBN,VB,0
attend,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,attend,NN,NN,0
attended,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,attend,VBD,VB,0
attends,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,attend,NNS,NN,0
attention,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,attent,NN,NN,0
attentive,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,attent,JJ,JJ,0
attentively,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,attent,NN,NN,0
attire,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,attir,NN,NN,0
attired,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,attir,VBN,VB,0
attracted,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,attract,VBD,VB,0
attractions,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,attract,NNS,NN,0
auction,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,auction,NN,NN,0
audibly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,audibl,NN,NN,0
audience,5,1.053945127400887e-05,16.533840717981032,13.107701428997157,audienc,NN,NN,0
aught,10,2.107890254801774e-05,15.533840717981032,23.633570483095003,aught,NN,NN,0
authority,11,2.3186792802819512e-05,15.396337194231098,23.633570483095003,author,NN,NN,0
autumn,27,5.69130368796479e-05,14.100881310704926,30.055779436609797,autumn,NN,NN,0
autumns,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,autumn,NN,NN,0
avail,9,1.8971012293215967e-05,15.685843811426082,23.633570483095003,avail,NN,NN,0
availed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,avail,VBN,VB,0
avalanche,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,avalanch,NN,NN,0
avalanches,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,avalanch,NNS,NN,0
avenge,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,aveng,NN,NN,0
avenged,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,aveng,NN,NN,0
avenging,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,aveng,VBG,VB,0
avenue,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,avenu,NN,NN,0
avenues,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,avenu,NNS,NN,0
